code;code2;town;Kanton;code3
03;4621;Warth-Weiningen;TG;
03;4641;Altnau;TG;
03;4643;Bottighofen;TG;4671
03;4646;Ermatingen;TG;
03;4651;Gottlieben;TG;4671
03;4656;Güttingen;TG;
03;4666;Kemmental;TG;
03;4671;Kreuzlingen;TG;4671
03;4681;Langrickenbach;TG;
03;4683;Lengwil;TG;
03;4691;Münsterlingen;TG;4671
03;4696;Tägerwilen;TG;4671
03;4701;Wäldi;TG;
03;4711;Affeltrangen;TG;
03;4716;Bettwiesen;TG;
03;4721;Bichelsee-Balterswil;TG;
03;4723;Braunau;TG;
03;4724;Eschlikon;TG;
03;4726;Fischingen;TG;
03;4741;Lommis;TG;
03;4746;Münchwilen (TG);TG;
03;4751;Rickenbach (TG);TG;
03;4756;Schönholzerswilen;TG;
03;4761;Sirnach;TG;
03;4776;Tobel-Tägerschen;TG;
03;4781;Wängi;TG;
03;4786;Wilen (TG);TG;
03;4791;Wuppenau;TG;
03;4801;Berlingen;TG;
03;4806;Eschenz;TG;
03;4811;Herdern;TG;
03;4816;Homburg;TG;
03;4821;Hüttwilen;TG;
03;4826;Mammern;TG;
03;4831;Müllheim;TG;
03;4841;Pfyn;TG;
03;4846;Raperswilen;TG;
03;4851;Salenstein;TG;
03;4864;Steckborn;TG;
03;4871;Wagenhausen;TG;
03;4881;Amlikon-Bissegg;TG;
03;4891;Berg (TG);TG;
03;4901;Birwinken;TG;
03;4911;Bürglen (TG);TG;
03;4921;Bussnang;TG;
03;4941;Märstetten;TG;
03;4946;Weinfelden;TG;
03;4951;Wigoltingen;TG;
03;5001;Arbedo-Castione;TI;5002
03;5002;Bellinzona;TI;5002
03;5003;Cadenazzo;TI;5002
03;5009;Isone;TI;
03;5010;Lumino;TI;5002
03;5017;Sant'Antonino;TI;5002
03;5048;Acquarossa;TI;
03;5049;Blenio;TI;
03;5050;Serravalle;TI;
03;5061;Airolo;TI;
03;5063;Bedretto;TI;
03;5064;Bodio;TI;
03;5071;Dalpe;TI;
03;5072;Faido;TI;
03;5073;Giornico;TI;
03;5076;Personico;TI;
03;5077;Pollegio;TI;
03;5078;Prato (Leventina);TI;
03;5079;Quinto;TI;
03;5091;Ascona;TI;5113
03;5096;Brione sopra Minusio;TI;5113
03;5097;Brissago;TI;
03;5108;Gordola;TI;5113
03;5112;Lavertezzo;TI;5113
03;5113;Locarno;TI;5113
03;5115;Losone;TI;5113
03;5117;Mergoscia;TI;
03;5118;Minusio;TI;5113
03;5120;Muralto;TI;5113
03;5121;Orselina;TI;5113
03;5125;Ronco sopra Ascona;TI;5113
03;5131;Tenero-Contra;TI;5113
03;5136;Onsernone;TI;
03;5138;Cugnasco-Gerra;TI;5113
03;5141;Agno;TI;5192
03;5143;Aranno;TI;5192
03;5144;Arogno;TI;
03;5146;Astano;TI;
03;5148;Bedano;TI;5192
03;5149;Bedigliora;TI;5192
03;5151;Bioggio;TI;5192
03;5154;Bissone;TI;5192
03;5160;Brusino Arsizio;TI;5250
03;5161;Cademario;TI;5192
03;5162;Cadempino;TI;5192
03;5167;Canobbio;TI;5192
03;5171;Caslano;TI;5192
03;5176;Comano;TI;5192
03;5180;Cureglia;TI;5192
03;5181;Curio;TI;5192
03;5186;Grancia;TI;5192
03;5187;Gravesano;TI;5192
03;5189;Lamone;TI;5192
03;5192;Lugano;TI;5192
03;5193;Magliaso;TI;5192
03;5194;Manno;TI;5192
03;5196;Massagno;TI;5192
03;5198;Melide;TI;5192
03;5199;Mezzovico-Vira;TI;5192
03;5200;Miglieglia;TI;
03;5203;Morcote;TI;5192
03;5205;Muzzano;TI;5192
03;5206;Neggio;TI;5192
03;5207;Novaggio;TI;5192
03;5208;Origlio;TI;5192
03;5210;Paradiso;TI;5192
03;5212;Ponte Capriasca;TI;5192
03;5214;Porza;TI;5192
03;5216;Pura;TI;5192
03;5221;Savosa;TI;5192
03;5225;Sorengo;TI;5192
03;5226;Capriasca;TI;5192
03;5227;Torricella-Taverne;TI;5192
03;5230;Vernate;TI;5192
03;5231;Vezia;TI;5192
03;5233;Vico Morcote;TI;5192
03;5236;Collina d'Oro;TI;
03;5237;Alto Malcantone;TI;
03;5238;Monteceneri;TI;
03;5239;Tresa;TI;5192
03;5240;Val Mara;TI;5192
03;5242;Balerna;TI;5250
03;5249;Castel San Pietro;TI;5250
03;5250;Chiasso;TI;5250
03;5251;Coldrerio;TI;5250
03;5254;Mendrisio;TI;5250
03;5257;Morbio Inferiore;TI;5250
03;5260;Novazzano;TI;5250
03;5263;Riva San Vitale;TI;5250
03;5266;Stabio;TI;5250
03;5268;Vacallo;TI;5250
03;5269;Breggia;TI;5250
03;5281;Biasca;TI;
03;5287;Riviera;TI;
03;5304;Bosco/Gurin;TI;
03;5307;Campo (Vallemaggia);TI;
03;5309;Cerentino;TI;
03;5310;Cevio;TI;
03;5315;Linescio;TI;
03;5317;Maggia;TI;5113
03;5323;Lavizzara;TI;
03;5324;Avegno Gordevio;TI;5113
03;5396;Terre di Pedemonte;TI;5113
03;5397;Centovalli;TI;5113
03;5398;Gambarogno;TI;
03;5399;Verzasca;TI;
03;5401;Aigle;VD;6153
03;5402;Bex;VD;
03;5403;Chessel;VD;
03;5404;Corbeyrier;VD;
03;5405;Gryon;VD;
03;5406;Lavey-Morcles;VD;
03;5407;Leysin;VD;
03;5408;Noville;VD;5890
03;5409;Ollon;VD;
03;5410;Ormont-Dessous;VD;
03;5411;Ormont-Dessus;VD;
03;5412;Rennaz;VD;5890
03;5413;Roche (VD);VD;
03;5414;Villeneuve (VD);VD;5890
03;5415;Yvorne;VD;
03;5422;Aubonne;VD;5586
03;5423;Ballens;VD;
03;5424;Berolle;VD;
03;5425;Bière;VD;
03;5426;Bougy-Villars;VD;
03;5427;Féchy;VD;
03;5428;Gimel;VD;
03;5429;Longirod;VD;
03;5430;Marchissy;VD;
03;5431;Mollens (VD);VD;
03;5434;Saint-George;VD;
03;5435;Saint-Livres;VD;
03;5436;Saint-Oyens;VD;
03;5437;Saubraz;VD;
03;5451;Avenches;VD;
03;5456;Cudrefin;VD;
03;5458;Faoug;VD;
03;5464;Vully-les-Lacs;VD;
03;5471;Bettens;VD;
03;5472;Bournens;VD;
03;5473;Boussens;VD;5586
03;5474;La Chaux (Cossonay);VD;
03;5475;Chavannes-le-Veyron;VD;
03;5476;Chevilly;VD;
03;5477;Cossonay;VD;5586
03;5479;Cuarnens;VD;
03;5480;Daillens;VD;5586
03;5481;Dizy;VD;
03;5482;Eclépens;VD;
03;5483;Ferreyres;VD;
03;5484;Gollion;VD;
03;5485;Grancy;VD;
03;5486;L'Isle;VD;
03;5487;Lussery-Villars;VD;
03;5488;Mauraz;VD;
03;5489;Mex (VD);VD;5586
03;5490;Moiry;VD;
03;5491;Mont-la-Ville;VD;
03;5492;Montricher;VD;
03;5493;Orny;VD;
03;5495;Penthalaz;VD;5586
03;5496;Penthaz;VD;5586
03;5497;Pompaples;VD;
03;5498;La Sarraz;VD;
03;5499;Senarclens;VD;
03;5501;Sullens;VD;5586
03;5503;Vufflens-la-Ville;VD;5586
03;5511;Assens;VD;5586
03;5512;Bercher;VD;
03;5514;Bottens;VD;5586
03;5515;Bretigny-sur-Morrens;VD;5586
03;5516;Cugy (VD);VD;5586
03;5518;Echallens;VD;5586
03;5520;Essertines-sur-Yverdon;VD;
03;5521;Etagnières;VD;5586
03;5522;Fey;VD;
03;5523;Froideville;VD;5586
03;5527;Morrens (VD);VD;5586
03;5529;Oulens-sous-Echallens;VD;
03;5530;Pailly;VD;
03;5531;Penthéréaz;VD;
03;5533;Poliez-Pittet;VD;
03;5534;Rueyres;VD;
03;5535;Saint-Barthélemy (VD);VD;5586
03;5537;Villars-le-Terroir;VD;
03;5539;Vuarrens;VD;
03;5540;Montilliez;VD;
03;5541;Goumoëns;VD;
03;5551;Bonvillars;VD;
03;5552;Bullet;VD;
03;5553;Champagne;VD;
03;5554;Concise;VD;
03;5555;Corcelles-près-Concise;VD;
03;5556;Fiez;VD;
03;5557;Fontaines-sur-Grandson;VD;
03;5559;Giez;VD;
03;5560;Grandevent;VD;
03;5561;Grandson;VD;5938
03;5562;Mauborget;VD;
03;5563;Mutrux;VD;
03;5564;Novalles;VD;
03;5565;Onnens (VD);VD;
03;5566;Provence;VD;
03;5568;Sainte-Croix;VD;
03;5571;Tévenon;VD;
03;5581;Belmont-sur-Lausanne;VD;5586
03;5582;Cheseaux-sur-Lausanne;VD;5586
03;5583;Crissier;VD;5586
03;5584;Epalinges;VD;5586
03;5585;Jouxtens-Mézery;VD;5586
03;5586;Lausanne;VD;5586
03;5587;Le Mont-sur-Lausanne;VD;5586
03;5588;Paudex;VD;5586
03;5589;Prilly;VD;5586
03;5590;Pully;VD;5586
03;5591;Renens (VD);VD;5586
03;5592;Romanel-sur-Lausanne;VD;5586
03;5601;Chexbres;VD;
03;5604;Forel (Lavaux);VD;
03;5606;Lutry;VD;5586
03;5607;Puidoux;VD;
03;5609;Rivaz;VD;
03;5610;Saint-Saphorin (Lavaux);VD;
03;5611;Savigny;VD;5586
03;5613;Bourg-en-Lavaux;VD;5586
03;5621;Aclens;VD;5586
03;5622;Bremblens;VD;5586
03;5623;Buchillon;VD;5586
03;5624;Bussigny;VD;5586
03;5627;Chavannes-près-Renens;VD;5586
03;5628;Chigny;VD;5586
03;5629;Clarmont;VD;
03;5631;Denens;VD;5586
03;5632;Denges;VD;5586
03;5633;Echandens;VD;5586
03;5634;Echichens;VD;5586
03;5635;Ecublens (VD);VD;5586
03;5636;Etoy;VD;5586
03;5637;Lavigny;VD;
03;5638;Lonay;VD;5586
03;5639;Lully (VD);VD;5586
03;5640;Lussy-sur-Morges;VD;5586
03;5642;Morges;VD;5586
03;5643;Préverenges;VD;5586
03;5645;Romanel-sur-Morges;VD;5586
03;5646;Saint-Prex;VD;5586
03;5648;Saint-Sulpice (VD);VD;5586
03;5649;Tolochenaz;VD;5586
03;5650;Vaux-sur-Morges;VD;
03;5651;Villars-Sainte-Croix;VD;5586
03;5652;Villars-sous-Yens;VD;5586
03;5653;Vufflens-le-Château;VD;5586
03;5654;Vullierens;VD;
03;5655;Yens;VD;
03;5656;Hautemorges;VD;
03;5661;Boulens;VD;
03;5663;Bussy-sur-Moudon;VD;
03;5665;Chavannes-sur-Moudon;VD;
03;5669;Curtilles;VD;
03;5671;Dompierre (VD);VD;
03;5673;Hermenches;VD;
03;5674;Lovatens;VD;
03;5675;Lucens;VD;
03;5678;Moudon;VD;
03;5680;Ogens;VD;
03;5683;Prévonloup;VD;
03;5684;Rossenges;VD;
03;5688;Syens;VD;
03;5690;Villars-le-Comte;VD;
03;5692;Vucherens;VD;
03;5693;Montanaire;VD;
03;5701;Arnex-sur-Nyon;VD;6621
03;5702;Arzier-Le Muids;VD;6621
03;5703;Bassins;VD;6621
03;5704;Begnins;VD;
03;5705;Bogis-Bossey;VD;6621
03;5706;Borex;VD;6621
03;5707;Chavannes-de-Bogis;VD;6621
03;5708;Chavannes-des-Bois;VD;6621
03;5709;Chéserex;VD;6621
03;5710;Coinsins;VD;6621
03;5711;Commugny;VD;6621
03;5712;Coppet;VD;6621
03;5713;Crans (VD);VD;6621
03;5714;Crassier;VD;6621
03;5715;Duillier;VD;6621
03;5716;Eysins;VD;6621
03;5717;Founex;VD;6621
03;5718;Genolier;VD;6621
03;5719;Gingins;VD;6621
03;5720;Givrins;VD;6621
03;5721;Gland;VD;6621
03;5722;Grens;VD;6621
03;5723;Mies;VD;6621
03;5724;Nyon;VD;6621
03;5725;Prangins;VD;6621
03;5726;La Rippe;VD;6621
03;5727;Saint-Cergue;VD;6621
03;5728;Signy-Avenex;VD;6621
03;5729;Tannay;VD;6621
03;5730;Trélex;VD;6621
03;5731;Le Vaud;VD;6621
03;5732;Vich;VD;6621
03;5741;L'Abergement;VD;
03;5742;Agiez;VD;
03;5743;Arnex-sur-Orbe;VD;
03;5744;Ballaigues;VD;
03;5745;Baulmes;VD;
03;5746;Bavois;VD;
03;5747;Bofflens;VD;
03;5748;Bretonnières;VD;
03;5749;Chavornay;VD;
03;5750;Les Clées;VD;
03;5752;Croy;VD;
03;5754;Juriens;VD;
03;5755;Lignerolle;VD;
03;5756;Montcherand;VD;
03;5757;Orbe;VD;
03;5758;La Praz;VD;
03;5759;Premier;VD;
03;5760;Rances;VD;
03;5761;Romainmôtier-Envy;VD;
03;5762;Sergey;VD;
03;5763;Valeyres-sous-Rances;VD;
03;5764;Vallorbe;VD;
03;5765;Vaulion;VD;
03;5766;Vuiteboeuf;VD;
03;5785;Corcelles-le-Jorat;VD;
03;5790;Maracon;VD;
03;5792;Montpreveyres;VD;5586
03;5798;Ropraz;VD;
03;5799;Servion;VD;5586
03;5803;Vulliens;VD;
03;5804;Jorat-Menthue;VD;
03;5805;Oron;VD;
03;5806;Jorat-Mézières;VD;5586
03;5812;Champtauroz;VD;
03;5813;Chevroux;VD;
03;5816;Corcelles-près-Payerne;VD;
03;5817;Grandcour;VD;
03;5819;Henniez;VD;
03;5821;Missy;VD;
03;5822;Payerne;VD;
03;5827;Trey;VD;
03;5828;Treytorrens (Payerne);VD;
03;5830;Villarzel;VD;
03;5831;Valbroye;VD;
03;5841;Château-d'Oex;VD;
03;5842;Rossinière;VD;
03;5843;Rougemont;VD;
03;5851;Allaman;VD;
03;5852;Bursinel;VD;
03;5853;Bursins;VD;
03;5854;Burtigny;VD;
03;5855;Dully;VD;6621
03;5856;Essertines-sur-Rolle;VD;
03;5857;Gilly;VD;
03;5858;Luins;VD;
03;5859;Mont-sur-Rolle;VD;
03;5860;Perroy;VD;
03;5861;Rolle;VD;
03;5862;Tartegnin;VD;
03;5863;Vinzel;VD;
03;5871;L'Abbaye;VD;
03;5872;Le Chenit;VD;
03;5873;Le Lieu;VD;
03;5882;Chardonne;VD;5890
03;5883;Corseaux;VD;5890
03;5884;Corsier-sur-Vevey;VD;5890
03;5885;Jongny;VD;5890
03;5886;Montreux;VD;5890
03;5889;La Tour-de-Peilz;VD;5890
03;5890;Vevey;VD;5890
03;5891;Veytaux;VD;5890
03;5892;Blonay - Saint-Légier;VD;5890
03;5902;Belmont-sur-Yverdon;VD;
03;5903;Bioley-Magnoux;VD;
03;5904;Chamblon;VD;5938
03;5905;Champvent;VD;
03;5907;Chavannes-le-Chêne;VD;
03;5908;Chêne-Pâquier;VD;
03;5909;Cheseaux-Noréaz;VD;5938
03;5910;Cronay;VD;
03;5911;Cuarny;VD;
03;5912;Démoret;VD;
03;5913;Donneloye;VD;
03;5914;Ependes (VD);VD;
03;5919;Mathod;VD;
03;5921;Molondin;VD;
03;5922;Montagny-près-Yverdon;VD;5938
03;5923;Oppens;VD;
03;5924;Orges;VD;
03;5925;Orzens;VD;
03;5926;Pomy;VD;
03;5928;Rovray;VD;
03;5929;Suchy;VD;
03;5930;Suscévaz;VD;
03;5931;Treycovagnes;VD;5938
03;5932;Ursins;VD;
03;5933;Valeyres-sous-Montagny;VD;5938
03;5934;Valeyres-sous-Ursins;VD;
03;5935;Villars-Epeney;VD;
03;5937;Vugelles-La Mothe;VD;
03;5938;Yverdon-les-Bains;VD;5938
03;5939;Yvonand;VD;
03;6002;Brig-Glis;VS;6002
03;6004;Eggerberg;VS;6002
03;6007;Naters;VS;6002
03;6008;Ried-Brig;VS;6002
03;6009;Simplon;VS;
03;6010;Termen;VS;6002
03;6011;Zwischbergen;VS;
03;6021;Ardon;VS;6266
03;6022;Chamoson;VS;
03;6023;Conthey;VS;6266
03;6024;Nendaz;VS;
03;6025;Vétroz;VS;6266
03;6032;Bourg-Saint-Pierre;VS;
03;6033;Liddes;VS;
03;6034;Orsières;VS;
03;6035;Sembrancher;VS;
03;6037;Val de Bagnes;VS;
03;6052;Bellwald;VS;
03;6054;Binn;VS;
03;6056;Ernen;VS;
03;6057;Fiesch;VS;
03;6058;Fieschertal;VS;
03;6061;Lax;VS;
03;6076;Obergoms;VS;
03;6077;Goms;VS;
03;6082;Ayent;VS;
03;6083;Evolène;VS;
03;6084;Hérémence;VS;
03;6087;Saint-Martin (VS);VS;
03;6089;Vex;VS;6266
03;6090;Mont-Noble;VS;
03;6101;Agarn;VS;
03;6102;Albinen;VS;
03;6104;Ergisch;VS;
03;6109;Inden;VS;
03;6110;Leuk;VS;
03;6111;Leukerbad;VS;
03;6112;Oberems;VS;
03;6113;Salgesch;VS;
03;6116;Varen;VS;
03;6117;Guttet-Feschel;VS;
03;6118;Gampel-Bratsch;VS;
03;6119;Turtmann-Unterems;VS;
03;6131;Bovernier;VS;
03;6133;Fully;VS;
03;6134;Isérables;VS;
03;6135;Leytron;VS;
03;6136;Martigny;VS;6136
03;6137;Martigny-Combe;VS;
03;6139;Riddes;VS;
03;6140;Saillon;VS;
03;6141;Saxon;VS;
03;6142;Trient;VS;
03;6151;Champéry;VS;
03;6152;Collombey-Muraz;VS;6153
03;6153;Monthey;VS;6153
03;6154;Port-Valais;VS;
03;6155;Saint-Gingolph;VS;
03;6156;Troistorrents;VS;6153
03;6157;Val-d'Illiez;VS;
03;6158;Vionnaz;VS;
03;6159;Vouvry;VS;
03;6172;Bister;VS;
03;6173;Bitsch;VS;6002
03;6177;Grengiols;VS;
03;6181;Riederalp;VS;
03;6191;Ausserberg;VS;
03;6192;Blatten;VS;
03;6193;Bürchen;VS;
03;6194;Eischoll;VS;
03;6195;Ferden;VS;
03;6197;Kippel;VS;
03;6198;Niedergesteln;VS;
03;6199;Raron;VS;
03;6201;Unterbäch;VS;
03;6202;Wiler (Lötschen);VS;
03;6203;Mörel-Filet;VS;
03;6204;Steg-Hohtenn;VS;
03;6205;Bettmeralp;VS;
03;6211;Collonges;VS;
03;6212;Dorénaz;VS;
03;6213;Evionnaz;VS;
03;6214;Finhaut;VS;
03;6215;Massongex;VS;6153
03;6217;Saint-Maurice;VS;
03;6218;Salvan;VS;
03;6219;Vernayaz;VS;
03;6220;Vérossaz;VS;
03;6232;Chalais;VS;6248
03;6235;Chippis;VS;6248
03;6238;Grône;VS;6248
03;6239;Icogne;VS;
03;6240;Lens;VS;
03;6246;Saint-Léonard;VS;6266
03;6248;Sierre;VS;6248
03;6252;Anniviers;VS;
03;6253;Crans-Montana;VS;6248
03;6254;Noble-Contrée;VS;6248
03;6261;Arbaz;VS;6266
03;6263;Grimisuat;VS;6266
03;6265;Savièse;VS;6266
03;6266;Sion;VS;6266
03;6267;Veysonnaz;VS;
03;6281;Baltschieder;VS;6002
03;6282;Eisten;VS;
03;6283;Embd;VS;
03;6285;Grächen;VS;
03;6286;Lalden;VS;6002
03;6287;Randa;VS;
03;6288;Saas-Almagell;VS;
03;6289;Saas-Balen;VS;
03;6290;Saas-Fee;VS;
03;6291;Saas-Grund;VS;
03;6292;St. Niklaus;VS;
03;6293;Stalden (VS);VS;
03;6294;Staldenried;VS;
03;6295;Täsch;VS;
03;6296;Törbel;VS;
03;6297;Visp;VS;6002
03;6298;Visperterminen;VS;
03;6299;Zeneggen;VS;6002
03;6300;Zermatt;VS;
03;6404;Boudry;NE;6458
03;6408;Cortaillod;NE;6458
03;6413;Rochefort;NE;6458
03;6416;Milvignes;NE;6458
03;6417;La Grande Béroche;NE;
03;6421;La Chaux-de-Fonds;NE;6421
03;6422;Les Planchettes;NE;
03;6423;La Sagne;NE;
03;6432;La Brévine;NE;
03;6433;Brot-Plamboz;NE;
03;6434;Le Cerneux-Péquignot;NE;
03;6435;La Chaux-du-Milieu;NE;
03;6436;Le Locle;NE;6421
03;6437;Les Ponts-de-Martel;NE;
03;6451;Cornaux;NE;6458
03;6452;Cressier (NE);NE;
03;6453;Enges;NE;
03;6454;Hauterive (NE);NE;6458
03;6455;Le Landeron;NE;
03;6456;Lignières;NE;
03;6458;Neuchâtel;NE;6458
03;6459;Saint-Blaise;NE;6458
03;6461;La Tène;NE;6458
03;6487;Val-de-Ruz;NE;
03;6504;La Côte-aux-Fées;NE;
03;6511;Les Verrières;NE;
03;6512;Val-de-Travers;NE;
03;6601;Aire-la-Ville;GE;6621
03;6602;Anières;GE;6621
03;6603;Avully;GE;
03;6604;Avusy;GE;6621
03;6605;Bardonnex;GE;6621
03;6606;Bellevue;GE;6621
03;6607;Bernex;GE;6621
03;6608;Carouge (GE);GE;6621
03;6609;Cartigny;GE;6621
03;6610;Céligny;GE;6621
03;6611;Chancy;GE;6621
03;6612;Chêne-Bougeries;GE;6621
03;6613;Chêne-Bourg;GE;6621
03;6614;Choulex;GE;6621
03;6615;Collex-Bossy;GE;6621
03;6616;Collonge-Bellerive;GE;6621
03;6617;Cologny;GE;6621
03;6618;Confignon;GE;6621
03;6619;Corsier (GE);GE;6621
03;6620;Dardagny;GE;
03;6621;Genève;GE;6621
03;6622;Genthod;GE;6621
03;6623;Le Grand-Saconnex;GE;6621
03;6624;Gy;GE;6621
03;6625;Hermance;GE;6621
03;6626;Jussy;GE;6621
03;6627;Laconnex;GE;6621
03;6628;Lancy;GE;6621
03;6629;Meinier;GE;6621
03;6630;Meyrin;GE;6621
03;6631;Onex;GE;6621
03;6632;Perly-Certoux;GE;6621
03;6633;Plan-les-Ouates;GE;6621
03;6634;Pregny-Chambésy;GE;6621
03;6635;Presinge;GE;6621
03;6636;Puplinge;GE;6621
03;6637;Russin;GE;
03;6638;Satigny;GE;6621
03;6639;Soral;GE;6621
03;6640;Thônex;GE;6621
03;6641;Troinex;GE;6621
03;6642;Vandoeuvres;GE;6621
03;6643;Vernier;GE;6621
03;6644;Versoix;GE;6621
03;6645;Veyrier;GE;6621
03;6702;Boécourt;JU;
03;6703;Bourrignon;JU;
03;6704;Châtillon (JU);JU;
03;6706;Courchapoix;JU;
03;6708;Courrendlin;JU;6711
03;6709;Courroux;JU;6711
03;6710;Courtételle;JU;
03;6711;Delémont;JU;6711
03;6712;Develier;JU;6711
03;6713;Ederswiler;JU;
03;6715;Mervelier;JU;
03;6716;Mettembert;JU;
03;6718;Movelier;JU;
03;6719;Pleigne;JU;
03;6721;Rossemaison;JU;6711
03;6722;Saulcy;JU;
03;6724;Soyhières;JU;6711
03;6729;Haute-Sorne;JU;
03;6730;Val Terbi;JU;
03;6741;Le Bémont (JU);JU;
03;6742;Les Bois;JU;
03;6743;Les Breuleux;JU;
03;6744;La Chaux-des-Breuleux;JU;
03;6745;Les Enfers;JU;
03;6748;Les Genevez (JU);JU;
03;6750;Lajoux (JU);JU;
03;6751;Montfaucon;JU;
03;6753;Muriaux;JU;
03;6754;Le Noirmont;JU;
03;6757;Saignelégier;JU;
03;6758;Saint-Brais;JU;
03;6759;Soubey;JU;
03;6771;Alle;JU;
03;6773;Beurnevésin;JU;
03;6774;Boncourt;JU;
03;6775;Bonfol;JU;
03;6778;Bure;JU;
03;6781;Coeuve;JU;
03;6782;Cornol;JU;
03;6783;Courchavon;JU;
03;6784;Courgenay;JU;
03;6785;Courtedoux;JU;
03;6787;Damphreux;JU;
03;6789;Fahy;JU;
03;6790;Fontenais;JU;
03;6792;Grandfontaine;JU;
03;6793;Lugnez;JU;
03;6800;Porrentruy;JU;
03;6806;Vendlincourt;JU;
03;6807;Basse-Allaine;JU;
03;6808;Clos du Doubs;JU;
03;6809;Haute-Ajoie;JU;
03;6810;La Baroche;JU;
03;7001;Vaduz;FL;
03;7002;Triesen;FL;
03;7003;Balzers;FL;
03;7004;Triesenberg;FL;
03;7005;Schaan;FL;
03;7006;Planken;FL;
03;7007;Eschen;FL;
03;7008;Mauren;FL;
03;7009;Gamprin;FL;
03;7010;Ruggell;FL;
03;7011;Schellenberg;FL;
03;7101;Deutschland;DE;
03;7301;Italien;IT;
